date,value
1991-03-01,115.500
1991-04-01,115.600
1991-05-01,116.100
1991-06-01,115.900
1991-07-01,116.100
1991-08-01,116.200
1991-09-01,116.400
1991-10-01,116.500
1991-11-01,116.600
1991-12-01,116.700
1992-01-01,117.000
1992-02-01,117.200
1992-03-01,117.500
1992-04-01,117.700
1992-05-01,117.700
1992-06-01,118.200
1992-07-01,118.200
1992-08-01,118.300
1992-09-01,118.300
1992-10-01,118.500
1992-11-01,118.700
1992-12-01,118.600
1993-01-01,118.500
1993-02-01,118.500
1993-03-01,118.400
1993-04-01,119.000
1993-05-01,118.900
1993-06-01,119.100
1993-07-01,118.700
1993-08-01,119.200
1993-09-01,119.600
1993-10-01,120.100
1993-11-01,120.500
1993-12-01,120.600
1994-01-01,120.800
1994-02-01,120.400
1994-03-01,120.400
1994-04-01,120.400
1994-05-01,121.000
1994-06-01,121.400
1994-07-01,121.400
1994-08-01,121.400
1994-09-01,121.300
1994-10-01,121.400
1994-11-01,121.300
1994-12-01,121.100
1995-01-01,122.000
1995-02-01,122.300
1995-03-01,122.400
1995-04-01,122.500
1995-05-01,122.600
1995-06-01,122.400
1995-07-01,122.900
1995-08-01,123.400
1995-09-01,123.600
1995-10-01,123.900
1995-11-01,123.800
1995-12-01,124.000
1996-01-01,124.300
1996-02-01,124.200
1996-03-01,124.400
1996-04-01,124.600
1996-05-01,124.300
1996-06-01,124.500
1996-07-01,124.700
1996-08-01,124.800
1996-09-01,125.000
1996-10-01,125.000
1996-11-01,125.000
1996-12-01,125.200
1997-01-01,125.100
1997-02-01,125.200
1997-03-01,125.200
1997-04-01,125.400
1997-05-01,125.700
1997-06-01,125.600
1997-07-01,125.500
1997-08-01,125.200
1997-09-01,125.300
1997-10-01,125.300
1997-11-01,125.500
1997-12-01,125.400
1998-01-01,125.800
1998-02-01,126.100
1998-03-01,126.200
1998-04-01,126.600
1998-05-01,126.600
1998-06-01,126.600
1998-07-01,127.100
1998-08-01,126.800
1998-09-01,126.300
1998-10-01,126.700
1998-11-01,126.800
1998-12-01,127.000
1999-01-01,127.000
1999-02-01,126.800
1999-03-01,126.600
1999-04-01,126.700
1999-05-01,126.700
1999-06-01,126.700
1999-07-01,126.700
1999-08-01,126.800
1999-09-01,126.800
1999-10-01,126.700
1999-11-01,126.600
1999-12-01,126.800
2000-01-01,127.200
2000-02-01,127.200
2000-03-01,127.800
2000-04-01,127.800
2000-05-01,128.100
2000-06-01,128.000
2000-07-01,128.400
2000-08-01,128.600
2000-09-01,128.900
2000-10-01,128.900
2000-11-01,129.100
2000-12-01,129.100
2001-01-01,128.900
2001-02-01,129.000
2001-03-01,129.000
2001-04-01,128.700
2001-05-01,128.800
2001-06-01,129.100
2001-07-01,129.100
2001-08-01,129.200
2001-09-01,129.300
2001-10-01,129.100
2001-11-01,129.200
2001-12-01,129.400
2002-01-01,128.800
2002-02-01,128.500
2002-03-01,128.500
2002-04-01,128.600
2002-05-01,128.800
2002-06-01,128.600
2002-07-01,128.500
2002-08-01,128.200
2002-09-01,128.100
2002-10-01,128.100
2002-11-01,127.900
2002-12-01,127.500
2003-01-01,127.500
2003-02-01,127.400
2003-03-01,127.000
2003-04-01,126.900
2003-05-01,126.200
2003-06-01,126.100
2003-07-01,126.100
2003-08-01,125.700
2003-09-01,125.300
2003-10-01,125.200
2003-11-01,125.000
2003-12-01,125.200
2004-01-01,125.300
2004-02-01,125.400
2004-03-01,125.500
2004-04-01,125.300
2004-05-01,125.300
2004-06-01,125.400
2004-07-01,125.200
2004-08-01,125.000
2004-09-01,125.300
2004-10-01,126.200
2004-11-01,125.900
2004-12-01,125.900
2005-01-01,126.000
2005-02-01,125.800
2005-03-01,125.800
2005-04-01,126.000
2005-05-01,126.500
2005-06-01,125.800
2005-07-01,125.900
2005-08-01,126.000
2005-09-01,126.000
2005-10-01,126.000
2005-11-01,126.300
2005-12-01,126.800
2006-01-01,126.400
2006-02-01,126.600
2006-03-01,126.400
2006-04-01,126.600
2006-05-01,127.000
2006-06-01,127.100
2006-07-01,127.100
2006-08-01,127.300
2006-09-01,127.400
2006-10-01,127.600
2006-11-01,127.400
2006-12-01,127.400
2007-01-01,127.230
2007-02-01,127.353
2007-03-01,127.366
2007-04-01,127.180
2007-05-01,127.017
2007-06-01,127.048
2007-07-01,126.865
2007-08-01,126.662
2007-09-01,126.446
2007-10-01,126.353
2007-11-01,126.514
2007-12-01,126.478
2008-01-01,126.652
2008-02-01,126.662
2008-03-01,127.035
2008-04-01,127.092
2008-05-01,127.286
2008-06-01,127.336
2008-07-01,127.807
2008-08-01,128.116
2008-09-01,128.840
2008-10-01,128.944
2008-11-01,128.898
2008-12-01,128.978
2009-01-01,128.919
2009-02-01,129.080
2009-03-01,129.294
2009-04-01,129.394
2009-05-01,129.296
2009-06-01,129.335
2009-07-01,129.192
2009-08-01,128.376
2009-09-01,128.441
2009-10-01,127.883
2009-11-01,127.646
2009-12-01,127.568
2010-01-01,127.331
2010-02-01,126.819
2010-03-01,126.420
2010-04-01,125.751
2010-05-01,125.687
2010-06-01,125.311
2010-07-01,125.166
2010-08-01,125.062
2010-09-01,124.763
2010-10-01,124.683
2010-11-01,124.515
2010-12-01,124.353
2011-01-01,124.426
2011-02-01,124.462
2011-03-01,124.470
2011-04-01,124.670
2011-05-01,124.786
2011-06-01,124.749
2011-07-01,124.876
2011-08-01,125.191
2011-09-01,125.246
2011-10-01,125.382
2011-11-01,125.451
2011-12-01,125.607
2012-01-01,125.666
2012-02-01,125.979
2012-03-01,125.886
2012-04-01,125.900
2012-05-01,125.603
2012-06-01,125.728
2012-07-01,126.014
2012-08-01,125.701
2012-09-01,125.547
2012-10-01,125.436
2012-11-01,125.889
2012-12-01,125.628
2013-01-01,125.424
2013-02-01,125.377
2013-03-01,125.115
2013-04-01,124.985
2013-05-01,125.015
2013-06-01,125.045
2013-07-01,124.735
2013-08-01,124.674
2013-09-01,124.570
2013-10-01,124.299
2013-11-01,124.111
2013-12-01,123.837
2014-01-01,123.711
2014-02-01,123.300
2014-03-01,123.279
2014-04-01,123.210
2014-05-01,123.051
2014-06-01,123.157
2014-07-01,123.163
2014-08-01,122.999
2014-09-01,122.852
2014-10-01,123.329
2014-11-01,123.135
2014-12-01,122.681
2015-01-01,122.312
2015-02-01,122.349
2015-03-01,122.542
2015-04-01,123.205
2015-05-01,122.900
2015-06-01,122.736
2015-07-01,122.601
2015-08-01,122.430
2015-09-01,122.698
2015-10-01,122.524
2015-11-01,122.497
2015-12-01,122.592
2016-01-01,122.229
2016-02-01,122.144
2016-03-01,122.062
2016-04-01,121.768
2016-05-01,121.513
2016-06-01,121.410
2016-07-01,121.474
2016-08-01,121.416
2016-09-01,121.422
2016-10-01,121.476
2016-11-01,121.289
2016-12-01,121.236
2017-01-01,121.261
2017-02-01,121.121
2017-03-01,121.195
2017-04-01,121.065
2017-05-01,120.956
2017-06-01,120.700
2017-07-01,120.448
2017-08-01,120.600
2017-09-01,120.307
2017-10-01,120.283
2017-11-01,120.291
2017-12-01,120.303
2018-01-01,120.659
2018-02-01,120.958
2018-03-01,121.154
2018-04-01,121.825
