date,value
1991-03-01,153.200
1991-04-01,158.400
1991-05-01,160.400
1991-06-01,167.500
1991-07-01,158.700
1991-08-01,152.600
1991-09-01,153.500
1991-10-01,150.700
1991-11-01,154.700
1991-12-01,154.500
1992-01-01,149.600
1992-02-01,154.300
1992-03-01,158.000
1992-04-01,156.900
1992-05-01,153.100
1992-06-01,153.300
1992-07-01,151.100
1992-08-01,157.300
1992-09-01,159.500
1992-10-01,158.400
1992-11-01,156.700
1992-12-01,155.800
1993-01-01,156.200
1993-02-01,157.800
1993-03-01,155.000
1993-04-01,156.200
1993-05-01,163.100
1993-06-01,156.200
1993-07-01,153.600
1993-08-01,157.600
1993-09-01,159.800
1993-10-01,162.200
1993-11-01,162.500
1993-12-01,165.800
1994-01-01,164.200
1994-02-01,160.900
1994-03-01,160.400
1994-04-01,158.800
1994-05-01,161.700
1994-06-01,163.700
1994-07-01,166.800
1994-08-01,166.300
1994-09-01,165.700
1994-10-01,165.900
1994-11-01,167.500
1994-12-01,178.400
1995-01-01,174.400
1995-02-01,176.800
1995-03-01,172.100
1995-04-01,180.700
1995-05-01,179.900
1995-06-01,180.300
1995-07-01,179.000
1995-08-01,176.800
1995-09-01,179.700
1995-10-01,178.900
1995-11-01,176.800
1995-12-01,176.600
1996-01-01,176.200
1996-02-01,178.600
1996-03-01,182.500
1996-04-01,186.100
1996-05-01,182.600
1996-06-01,185.600
1996-07-01,185.200
1996-08-01,184.500
1996-09-01,184.500
1996-10-01,186.100
1996-11-01,187.800
1996-12-01,186.100
1997-01-01,182.000
1997-02-01,188.400
1997-03-01,188.600
1997-04-01,185.200
1997-05-01,184.700
1997-06-01,185.500
1997-07-01,185.600
1997-08-01,189.500
1997-09-01,189.400
1997-10-01,189.300
1997-11-01,190.700
1997-12-01,190.800
1998-01-01,197.300
1998-02-01,195.300
1998-03-01,195.700
1998-04-01,196.000
1998-05-01,201.500
1998-06-01,198.300
1998-07-01,199.700
1998-08-01,198.000
1998-09-01,195.500
1998-10-01,200.400
1998-11-01,200.100
1998-12-01,200.200
1999-01-01,202.900
1999-02-01,201.600
1999-03-01,199.600
1999-04-01,202.500
1999-05-01,204.900
1999-06-01,203.500
1999-07-01,203.900
1999-08-01,204.500
1999-09-01,205.000
1999-10-01,203.300
1999-11-01,202.500
1999-12-01,203.300
2000-01-01,202.200
2000-02-01,203.400
2000-03-01,201.800
2000-04-01,201.400
2000-05-01,201.900
2000-06-01,200.400
2000-07-01,203.100
2000-08-01,205.300
2000-09-01,206.600
2000-10-01,207.400
2000-11-01,208.800
2000-12-01,213.200
2001-01-01,206.200
2001-02-01,211.600
2001-03-01,211.900
2001-04-01,213.800
2001-05-01,210.800
2001-06-01,212.400
2001-07-01,212.800
2001-08-01,211.800
2001-09-01,214.000
2001-10-01,214.500
2001-11-01,214.000
2001-12-01,211.800
2002-01-01,218.400
2002-02-01,222.600
2002-03-01,225.700
2002-04-01,224.800
2002-05-01,219.600
2002-06-01,218.400
2002-07-01,219.700
2002-08-01,220.400
2002-09-01,220.600
2002-10-01,218.000
