date,value
1984-01-01,3.487957181088314
1985-01-01,3.5055038103302287
1986-01-01,3.534136546184739
1987-01-01,3.7567152724481963
1988-01-01,4.039662137348513
1989-01-01,4.081632653061225
1990-01-01,4.138276553106213
1991-01-01,3.9827414537006307
1992-01-01,3.900130548302872
1993-01-01,4.001280409731114
1994-01-01,4.02975821450713
1995-01-01,3.8145539906103285
1996-01-01,3.8602423217807833
1997-01-01,3.917860037827614
1998-01-01,3.9136024685009
1999-01-01,3.8673218673218672
2000-01-01,3.936651583710407
2001-01-01,4.020838266635094
2002-01-01,4.449422306059891
2003-01-01,4.293628808864266
2004-01-01,4.798105120685766
2005-01-01,5.018346643643428
2006-01-01,5.139004149377594
2007-01-01,5.124427632888712
2008-01-01,4.650099403578529
2009-01-01,4.186420249096022
2010-01-01,4.523133116883117
2011-01-01,4.533466533466534
2012-01-01,4.672677381419051
2013-01-01,4.821795111028177
2014-01-01,5.1285874021617595
2015-01-01,5.116772823779193
2016-01-01,5.077913279132791
2017-01-01,5.121033693163232
2018-01-01,5.251661918328585
2019-01-01,4.556040756914119
2020-01-01,4.837523893545067
2021-01-01,5.015541113308844
2022-01-01,5.5443818718155
2023-01-01,5.321920357275772
2024-01-01,5.097336677415502
