date,value
2013-01-01,4.00503
2013-04-01,1.07485
2013-07-01,3.44931
2013-10-01,3.53283
2014-01-01,-1.37325
2014-04-01,5.26837
2014-07-01,4.95092
2014-10-01,2.03833
2015-01-01,3.65089
2015-04-01,2.50074
2015-07-01,1.61062
2015-10-01,0.73996
2016-01-01,2.33831
2016-04-01,1.29070
2016-07-01,2.86790
2016-10-01,2.23570
2017-01-01,1.96183
2017-04-01,2.25837
2017-07-01,3.19160
2017-10-01,4.58497
2018-01-01,3.29355
2018-04-01,2.14027
2018-07-01,2.51823
2018-10-01,0.56778
2019-01-01,2.52076
2019-04-01,3.38266
2019-07-01,4.76278
2019-10-01,2.75554
2020-01-01,-5.16223
2020-04-01,-27.97615
2020-07-01,34.85501
2020-10-01,4.61174
2021-01-01,5.70126
2021-04-01,6.98333
2021-07-01,3.34128
2021-10-01,7.04168
2022-01-01,-1.01531
2022-04-01,0.62766
2022-07-01,2.91902
2022-10-01,2.78968
2023-01-01,2.92699
2023-04-01,2.53524
2023-07-01,4.69489
2023-10-01,3.41922
2024-01-01,0.84209
2024-04-01,3.58927
2024-07-01,3.34015
2024-10-01,1.85223
2025-01-01,-0.64848
2025-04-01,3.83803
2025-07-01,4.34278
